url,total,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Information Technology,Communication Services,Utilities,Real Estate
http://data.gdeltproject.org/gdeltv2/20240111194500.gkg.csv.zip,1430,4,1,3,0,4,0,4,1,3,6,0
http://data.gdeltproject.org/gdeltv2/20160905210000.gkg.csv.zip,1519,2,0,0,0,0,0,0,0,2,0,1
http://data.gdeltproject.org/gdeltv2/20230908020000.gkg.csv.zip,865,2,0,4,0,0,0,0,1,0,0,4
http://data.gdeltproject.org/gdeltv2/20200829184500.gkg.csv.zip,627,1,2,1,1,0,0,0,0,2,0,1
http://data.gdeltproject.org/gdeltv2/20250521094500.gkg.csv.zip,401,2,0,4,1,2,0,4,2,0,3,1
http://data.gdeltproject.org/gdeltv2/20210726134500.gkg.csv.zip,774,1,1,0,1,0,0,1,2,0,0,0
http://data.gdeltproject.org/gdeltv2/20170425160000.gkg.csv.zip,2924,7,2,10,0,2,1,1,2,5,3,0
http://data.gdeltproject.org/gdeltv2/20170610183000.gkg.csv.zip,1213,2,0,7,0,0,2,1,0,1,1,0
http://data.gdeltproject.org/gdeltv2/20210804151500.gkg.csv.zip,1306,1,0,1,1,3,3,1,0,0,2,4
http://data.gdeltproject.org/gdeltv2/20180324140000.gkg.csv.zip,858,1,2,1,0,0,0,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20181010060000.gkg.csv.zip,1203,0,0,3,0,0,1,1,1,0,2,1
http://data.gdeltproject.org/gdeltv2/20191222050000.gkg.csv.zip,333,1,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20250608164500.gkg.csv.zip,499,0,0,1,0,0,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20210209101500.gkg.csv.zip,553,2,0,1,0,1,1,3,0,0,2,0
http://data.gdeltproject.org/gdeltv2/20170813111500.gkg.csv.zip,682,3,0,2,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20211110164500.gkg.csv.zip,1256,6,0,4,1,0,0,4,1,1,2,1
http://data.gdeltproject.org/gdeltv2/20201220194500.gkg.csv.zip,505,0,0,0,0,1,2,0,0,0,2,0
http://data.gdeltproject.org/gdeltv2/20220613104500.gkg.csv.zip,464,2,0,8,1,0,0,0,0,1,1,1
http://data.gdeltproject.org/gdeltv2/20221222070000.gkg.csv.zip,429,2,0,0,0,3,0,1,3,0,2,1
http://data.gdeltproject.org/gdeltv2/20210112020000.gkg.csv.zip,988,2,0,3,0,1,4,2,4,1,3,2
http://data.gdeltproject.org/gdeltv2/20180703140000.gkg.csv.zip,1846,2,3,24,0,0,6,4,3,10,1,5
http://data.gdeltproject.org/gdeltv2/20170709151500.gkg.csv.zip,1029,1,0,6,0,0,2,1,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20170605053000.gkg.csv.zip,1110,2,1,3,0,0,0,1,1,23,0,4
http://data.gdeltproject.org/gdeltv2/20220626081500.gkg.csv.zip,230,1,0,0,0,0,1,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20230831023000.gkg.csv.zip,707,3,0,1,0,0,0,5,0,3,1,0
http://data.gdeltproject.org/gdeltv2/20180711213000.gkg.csv.zip,2620,9,5,19,0,0,0,9,0,2,7,1
http://data.gdeltproject.org/gdeltv2/20230417093000.gkg.csv.zip,682,2,0,3,0,0,1,0,2,2,0,1
http://data.gdeltproject.org/gdeltv2/20221220193000.gkg.csv.zip,1262,2,0,0,0,5,6,5,4,2,5,2
http://data.gdeltproject.org/gdeltv2/20241226191500.gkg.csv.zip,983,0,0,3,4,0,0,1,0,1,3,0
http://data.gdeltproject.org/gdeltv2/20250501143000.gkg.csv.zip,1041,0,0,3,0,3,3,4,3,0,5,0
http://data.gdeltproject.org/gdeltv2/20240302114500.gkg.csv.zip,324,0,0,0,1,0,0,1,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20230813183000.gkg.csv.zip,540,2,0,1,1,0,0,1,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20160320030000.gkg.csv.zip,772,3,0,3,0,0,0,1,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20201026171500.gkg.csv.zip,1482,6,1,4,5,0,0,2,2,2,3,0
http://data.gdeltproject.org/gdeltv2/20160310160000.gkg.csv.zip,2354,12,2,9,7,8,0,5,3,3,3,4
http://data.gdeltproject.org/gdeltv2/20210604113000.gkg.csv.zip,704,1,0,1,0,0,0,3,0,1,1,2
http://data.gdeltproject.org/gdeltv2/20200114091500.gkg.csv.zip,663,0,1,3,0,0,1,0,2,0,0,0
http://data.gdeltproject.org/gdeltv2/20191106140000.gkg.csv.zip,1326,2,0,1,1,0,1,0,1,1,1,1
http://data.gdeltproject.org/gdeltv2/20150602044500.gkg.csv.zip,1050,2,1,3,0,0,0,3,1,0,2,3
http://data.gdeltproject.org/gdeltv2/20170214190000.gkg.csv.zip,3575,4,3,7,6,0,1,1,4,7,2,1
http://data.gdeltproject.org/gdeltv2/20220826111500.gkg.csv.zip,556,3,1,0,0,3,0,0,1,0,4,0
http://data.gdeltproject.org/gdeltv2/20191209210000.gkg.csv.zip,1818,6,1,5,0,0,7,5,1,1,1,1
http://data.gdeltproject.org/gdeltv2/20181211081500.gkg.csv.zip,853,0,1,0,1,0,0,0,0,2,0,1
http://data.gdeltproject.org/gdeltv2/20170119214500.gkg.csv.zip,3305,10,3,23,1,0,0,3,1,19,0,2
http://data.gdeltproject.org/gdeltv2/20221003000000.gkg.csv.zip,339,2,0,1,0,0,0,0,0,1,0,2
http://data.gdeltproject.org/gdeltv2/20150610213000.gkg.csv.zip,2598,5,4,2,2,2,1,8,2,5,2,2
http://data.gdeltproject.org/gdeltv2/20191109141500.gkg.csv.zip,453,0,0,2,0,0,0,1,1,1,0,1
http://data.gdeltproject.org/gdeltv2/20170223033000.gkg.csv.zip,1824,10,1,9,0,0,0,7,1,7,2,7
http://data.gdeltproject.org/gdeltv2/20180831230000.gkg.csv.zip,1852,2,1,2,0,0,0,1,1,1,9,1
http://data.gdeltproject.org/gdeltv2/20211012200000.gkg.csv.zip,1233,0,0,5,1,0,9,0,0,1,2,0
http://data.gdeltproject.org/gdeltv2/20200711141500.gkg.csv.zip,469,0,0,0,0,0,0,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20221001021500.gkg.csv.zip,538,2,2,0,0,2,0,0,0,3,0,1
http://data.gdeltproject.org/gdeltv2/20220811123000.gkg.csv.zip,604,0,0,0,0,0,0,1,2,1,1,1
http://data.gdeltproject.org/gdeltv2/20241214041500.gkg.csv.zip,661,0,0,0,0,0,0,0,0,2,1,0
http://data.gdeltproject.org/gdeltv2/20210508120000.gkg.csv.zip,249,1,0,1,0,0,1,0,0,2,1,1
http://data.gdeltproject.org/gdeltv2/20160827201500.gkg.csv.zip,1223,1,0,0,0,0,1,2,0,0,0,7
http://data.gdeltproject.org/gdeltv2/20170611194500.gkg.csv.zip,1263,2,1,2,0,0,0,1,0,5,0,0
http://data.gdeltproject.org/gdeltv2/20180223124500.gkg.csv.zip,1461,3,0,7,0,0,0,3,7,1,1,3
http://data.gdeltproject.org/gdeltv2/20190601211500.gkg.csv.zip,853,0,0,0,0,0,0,1,0,0,0,3
http://data.gdeltproject.org/gdeltv2/20230330041500.gkg.csv.zip,650,0,0,2,1,0,1,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20231123173000.gkg.csv.zip,586,0,4,0,2,0,2,0,1,0,0,1
http://data.gdeltproject.org/gdeltv2/20230405034500.gkg.csv.zip,858,0,15,2,0,0,0,17,0,0,0,2
http://data.gdeltproject.org/gdeltv2/20161212183000.gkg.csv.zip,3139,5,2,4,0,1,1,2,1,1,1,0
http://data.gdeltproject.org/gdeltv2/20170621184500.gkg.csv.zip,3259,8,0,3,0,0,0,4,2,2,1,6
http://data.gdeltproject.org/gdeltv2/20231011030000.gkg.csv.zip,801,1,0,1,0,0,0,0,0,0,6,0
http://data.gdeltproject.org/gdeltv2/20160512140000.gkg.csv.zip,2736,6,0,7,3,1,0,4,4,2,5,1
http://data.gdeltproject.org/gdeltv2/20220719191500.gkg.csv.zip,1225,0,0,4,0,0,2,0,0,1,1,0
http://data.gdeltproject.org/gdeltv2/20220404143000.gkg.csv.zip,958,2,0,6,0,0,1,1,3,0,2,1
http://data.gdeltproject.org/gdeltv2/20210518053000.gkg.csv.zip,521,0,0,0,0,0,1,0,0,0,2,3
http://data.gdeltproject.org/gdeltv2/20151128160000.gkg.csv.zip,802,5,0,1,0,0,1,3,0,1,0,2
http://data.gdeltproject.org/gdeltv2/20191130064500.gkg.csv.zip,418,0,0,2,0,0,1,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20220429063000.gkg.csv.zip,470,4,1,2,0,1,0,0,0,0,6,1
http://data.gdeltproject.org/gdeltv2/20190506140000.gkg.csv.zip,1451,2,1,1,2,0,1,3,1,2,0,0
http://data.gdeltproject.org/gdeltv2/20240908130000.gkg.csv.zip,365,0,0,1,0,0,1,0,3,2,1,0
http://data.gdeltproject.org/gdeltv2/20190106170000.gkg.csv.zip,711,1,3,3,0,0,3,3,5,1,0,1
http://data.gdeltproject.org/gdeltv2/20151214150000.gkg.csv.zip,1776,12,4,11,0,3,1,4,4,2,4,5
http://data.gdeltproject.org/gdeltv2/20230402191500.gkg.csv.zip,715,2,0,4,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20170331124500.gkg.csv.zip,1887,1,2,1,1,0,0,1,3,35,1,2
http://data.gdeltproject.org/gdeltv2/20201228074500.gkg.csv.zip,435,0,0,0,0,0,0,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20160204064500.gkg.csv.zip,1426,10,0,2,1,0,3,0,1,2,1,2
http://data.gdeltproject.org/gdeltv2/20170418194500.gkg.csv.zip,3090,1,1,20,0,1,1,6,9,4,1,24
http://data.gdeltproject.org/gdeltv2/20190522091500.gkg.csv.zip,756,0,1,3,0,1,0,2,2,0,3,3
http://data.gdeltproject.org/gdeltv2/20200707043000.gkg.csv.zip,733,1,0,0,1,0,0,0,1,1,0,0
http://data.gdeltproject.org/gdeltv2/20230824041500.gkg.csv.zip,566,2,0,0,0,0,0,1,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20250725073000.gkg.csv.zip,445,0,1,0,0,0,0,2,0,1,0,1
http://data.gdeltproject.org/gdeltv2/20160907030000.gkg.csv.zip,1693,3,0,1,1,0,2,0,0,1,0,1
http://data.gdeltproject.org/gdeltv2/20151024214500.gkg.csv.zip,1434,0,1,3,2,0,2,3,4,3,2,0
http://data.gdeltproject.org/gdeltv2/20150825084500.gkg.csv.zip,1108,1,1,0,0,0,0,2,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20190714054500.gkg.csv.zip,532,2,1,1,0,0,0,2,1,1,1,0
http://data.gdeltproject.org/gdeltv2/20250523060000.gkg.csv.zip,625,1,0,1,0,0,0,0,0,1,1,2
http://data.gdeltproject.org/gdeltv2/20240803100000.gkg.csv.zip,315,3,0,0,0,0,1,0,1,0,1,1
http://data.gdeltproject.org/gdeltv2/20211203184500.gkg.csv.zip,1321,2,2,2,1,0,1,1,0,0,1,1
http://data.gdeltproject.org/gdeltv2/20170604160000.gkg.csv.zip,1132,2,1,0,4,0,3,3,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20230201170000.gkg.csv.zip,1092,2,1,1,1,0,2,1,5,1,0,1
http://data.gdeltproject.org/gdeltv2/20211106234500.gkg.csv.zip,374,1,0,0,0,0,2,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20200325120000.gkg.csv.zip,1044,0,2,17,1,0,5,1,2,5,2,2
http://data.gdeltproject.org/gdeltv2/20170928023000.gkg.csv.zip,1535,2,3,6,0,0,0,1,0,6,0,2
http://data.gdeltproject.org/gdeltv2/20221208120000.gkg.csv.zip,546,2,0,1,0,0,0,2,0,1,2,2
http://data.gdeltproject.org/gdeltv2/20191118174500.gkg.csv.zip,1600,3,0,3,0,4,0,0,0,2,2,1
http://data.gdeltproject.org/gdeltv2/20230503201500.gkg.csv.zip,1817,4,1,8,0,1,1,3,2,2,6,1
http://data.gdeltproject.org/gdeltv2/20250509153000.gkg.csv.zip,954,0,1,4,0,0,1,14,5,2,1,1
http://data.gdeltproject.org/gdeltv2/20151126093000.gkg.csv.zip,961,2,3,1,0,1,1,1,0,1,0,2
http://data.gdeltproject.org/gdeltv2/20160711141500.gkg.csv.zip,2342,5,3,5,0,0,0,3,1,1,1,2
http://data.gdeltproject.org/gdeltv2/20231127220000.gkg.csv.zip,1188,5,0,2,1,1,0,0,1,0,2,0
http://data.gdeltproject.org/gdeltv2/20161203223000.gkg.csv.zip,1361,8,0,8,1,1,1,2,2,0,1,1
http://data.gdeltproject.org/gdeltv2/20160303153000.gkg.csv.zip,2254,8,1,7,3,1,3,5,5,7,6,5
http://data.gdeltproject.org/gdeltv2/20230219024500.gkg.csv.zip,271,3,0,0,0,0,0,0,0,0,2,1
http://data.gdeltproject.org/gdeltv2/20240929073000.gkg.csv.zip,191,0,0,1,0,1,0,0,0,0,2,0
http://data.gdeltproject.org/gdeltv2/20151116031500.gkg.csv.zip,959,0,0,1,0,1,1,1,2,0,2,0
http://data.gdeltproject.org/gdeltv2/20200225161500.gkg.csv.zip,1415,2,0,5,2,0,0,3,0,4,1,1
http://data.gdeltproject.org/gdeltv2/20151029004500.gkg.csv.zip,2448,7,1,7,3,0,0,4,3,8,7,3
http://data.gdeltproject.org/gdeltv2/20170212094500.gkg.csv.zip,1060,0,0,9,1,0,1,0,0,1,1,1
http://data.gdeltproject.org/gdeltv2/20160721231500.gkg.csv.zip,3013,1,0,5,0,0,0,1,0,2,0,2
http://data.gdeltproject.org/gdeltv2/20210416174500.gkg.csv.zip,1568,2,0,4,1,1,3,4,0,1,5,1
http://data.gdeltproject.org/gdeltv2/20210803090000.gkg.csv.zip,542,0,0,0,0,0,0,0,0,0,6,0
http://data.gdeltproject.org/gdeltv2/20191127173000.gkg.csv.zip,1585,5,0,6,0,0,5,1,1,2,2,0
http://data.gdeltproject.org/gdeltv2/20211014064500.gkg.csv.zip,421,0,2,1,0,0,0,0,0,0,0,2
http://data.gdeltproject.org/gdeltv2/20160123133000.gkg.csv.zip,763,5,0,8,0,1,0,3,1,2,0,0
http://data.gdeltproject.org/gdeltv2/20190812230000.gkg.csv.zip,1685,3,1,3,0,1,0,1,3,0,1,1
http://data.gdeltproject.org/gdeltv2/20230209110000.gkg.csv.zip,469,0,0,2,0,0,0,2,3,0,1,0
http://data.gdeltproject.org/gdeltv2/20230516134500.gkg.csv.zip,1253,1,2,1,1,5,0,1,2,0,4,0
http://data.gdeltproject.org/gdeltv2/20240706020000.gkg.csv.zip,677,5,0,2,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20170717233000.gkg.csv.zip,2264,5,1,6,0,1,1,5,2,0,2,3
http://data.gdeltproject.org/gdeltv2/20210920213000.gkg.csv.zip,1046,2,3,1,0,0,2,0,0,3,0,3
http://data.gdeltproject.org/gdeltv2/20180531024500.gkg.csv.zip,1422,0,1,2,0,0,0,0,3,6,1,0
http://data.gdeltproject.org/gdeltv2/20200412083000.gkg.csv.zip,389,0,0,1,0,0,3,1,0,1,0,2
http://data.gdeltproject.org/gdeltv2/20231017110000.gkg.csv.zip,601,1,1,3,0,0,0,0,0,0,1,2
http://data.gdeltproject.org/gdeltv2/20220822231500.gkg.csv.zip,963,1,0,1,0,0,0,0,4,1,0,1
http://data.gdeltproject.org/gdeltv2/20171225063000.gkg.csv.zip,521,1,0,1,1,1,1,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20250205041500.gkg.csv.zip,594,0,0,0,0,0,1,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20160908161500.gkg.csv.zip,3018,0,1,1,0,0,1,1,1,4,0,3
http://data.gdeltproject.org/gdeltv2/20190208210000.gkg.csv.zip,2106,2,2,1,0,1,0,2,2,0,0,2
http://data.gdeltproject.org/gdeltv2/20180627020000.gkg.csv.zip,1610,4,2,20,2,0,0,1,0,1,1,1
http://data.gdeltproject.org/gdeltv2/20221120083000.gkg.csv.zip,228,0,0,1,0,0,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20170125220000.gkg.csv.zip,3658,5,2,9,2,1,1,11,2,8,5,0
http://data.gdeltproject.org/gdeltv2/20151129231500.gkg.csv.zip,1045,3,0,8,1,1,1,1,1,6,5,0
http://data.gdeltproject.org/gdeltv2/20250613191500.gkg.csv.zip,1204,2,0,4,0,0,0,0,2,1,1,0
http://data.gdeltproject.org/gdeltv2/20220526030000.gkg.csv.zip,564,0,1,1,0,1,2,1,0,0,1,1
http://data.gdeltproject.org/gdeltv2/20240606073000.gkg.csv.zip,488,3,0,1,0,0,0,0,0,0,3,1
http://data.gdeltproject.org/gdeltv2/20151229030000.gkg.csv.zip,1081,4,0,3,0,1,0,1,1,2,1,3
http://data.gdeltproject.org/gdeltv2/20241228024500.gkg.csv.zip,368,0,0,1,0,0,0,0,0,0,1,1
http://data.gdeltproject.org/gdeltv2/20181006194500.gkg.csv.zip,1005,1,0,0,0,0,0,1,1,2,0,0
http://data.gdeltproject.org/gdeltv2/20200510184500.gkg.csv.zip,533,0,0,3,0,0,0,0,0,1,0,1
http://data.gdeltproject.org/gdeltv2/20150711121500.gkg.csv.zip,994,0,1,0,0,0,0,2,4,2,0,1
http://data.gdeltproject.org/gdeltv2/20180104071500.gkg.csv.zip,1017,4,0,3,0,0,0,0,1,2,3,1
http://data.gdeltproject.org/gdeltv2/20210604040000.gkg.csv.zip,488,2,0,6,0,0,0,0,1,2,6,1
http://data.gdeltproject.org/gdeltv2/20170610083000.gkg.csv.zip,0,0,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20170403133000.gkg.csv.zip,2324,10,0,5,0,1,0,3,0,12,1,2
http://data.gdeltproject.org/gdeltv2/20171101184500.gkg.csv.zip,0,0,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20210322040000.gkg.csv.zip,321,0,0,7,0,0,0,1,0,2,3,0
http://data.gdeltproject.org/gdeltv2/20240518011500.gkg.csv.zip,671,0,1,2,0,0,0,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20200305123000.gkg.csv.zip,962,1,0,0,0,0,2,1,2,2,0,7
http://data.gdeltproject.org/gdeltv2/20181214071500.gkg.csv.zip,794,0,0,0,0,0,2,0,2,1,0,0
http://data.gdeltproject.org/gdeltv2/20161013143000.gkg.csv.zip,3214,10,4,4,0,3,2,4,2,4,4,3
http://data.gdeltproject.org/gdeltv2/20160715024500.gkg.csv.zip,2102,7,0,1,0,0,0,0,0,1,4,0
http://data.gdeltproject.org/gdeltv2/20160421071500.gkg.csv.zip,1525,5,3,2,0,3,1,3,0,5,0,3
http://data.gdeltproject.org/gdeltv2/20180604084500.gkg.csv.zip,816,4,2,14,0,0,0,0,4,3,1,0
http://data.gdeltproject.org/gdeltv2/20221206194500.gkg.csv.zip,1362,1,2,1,1,3,0,0,0,12,1,0
http://data.gdeltproject.org/gdeltv2/20180624184500.gkg.csv.zip,1281,30,0,5,0,1,1,2,3,1,2,1
http://data.gdeltproject.org/gdeltv2/20190706100000.gkg.csv.zip,444,3,1,0,0,0,0,1,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20190222083000.gkg.csv.zip,841,6,6,4,0,0,1,5,1,1,0,1
http://data.gdeltproject.org/gdeltv2/20160325191500.gkg.csv.zip,2327,7,3,8,17,3,2,6,4,7,3,6
http://data.gdeltproject.org/gdeltv2/20220625200000.gkg.csv.zip,555,0,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20151220094500.gkg.csv.zip,858,0,0,2,0,0,0,3,0,2,1,0
http://data.gdeltproject.org/gdeltv2/20170825023000.gkg.csv.zip,1650,0,0,1,0,0,0,9,6,1,9,1
http://data.gdeltproject.org/gdeltv2/20170201033000.gkg.csv.zip,2000,4,2,2,1,0,2,3,1,5,0,1
http://data.gdeltproject.org/gdeltv2/20151125060000.gkg.csv.zip,1348,7,2,7,1,3,2,4,1,3,2,1
http://data.gdeltproject.org/gdeltv2/20180312190000.gkg.csv.zip,2824,10,4,10,0,1,3,10,2,6,6,6
http://data.gdeltproject.org/gdeltv2/20170120070000.gkg.csv.zip,1476,4,0,9,0,1,1,29,1,1,1,0
http://data.gdeltproject.org/gdeltv2/20220413183000.gkg.csv.zip,1419,3,0,4,0,1,0,0,0,2,1,1
http://data.gdeltproject.org/gdeltv2/20150810160000.gkg.csv.zip,2137,5,1,11,0,0,2,0,4,5,9,4
http://data.gdeltproject.org/gdeltv2/20200202171500.gkg.csv.zip,597,2,0,0,0,0,0,0,0,2,0,1
http://data.gdeltproject.org/gdeltv2/20230513124500.gkg.csv.zip,511,2,0,0,0,0,0,1,1,1,0,0
http://data.gdeltproject.org/gdeltv2/20231207034500.gkg.csv.zip,810,1,2,0,0,0,2,3,0,2,1,0
http://data.gdeltproject.org/gdeltv2/20211110071500.gkg.csv.zip,489,2,0,1,0,0,0,0,1,0,1,2
http://data.gdeltproject.org/gdeltv2/20201016114500.gkg.csv.zip,1038,1,1,0,0,0,1,0,3,2,0,0
http://data.gdeltproject.org/gdeltv2/20220929114500.gkg.csv.zip,667,2,0,1,2,0,2,1,2,0,0,2
http://data.gdeltproject.org/gdeltv2/20211222094500.gkg.csv.zip,447,0,1,3,0,0,2,0,2,0,1,0
http://data.gdeltproject.org/gdeltv2/20250114051500.gkg.csv.zip,564,1,0,1,0,0,1,0,1,1,1,0
http://data.gdeltproject.org/gdeltv2/20181030153000.gkg.csv.zip,1835,6,0,2,0,0,0,7,0,3,3,0
http://data.gdeltproject.org/gdeltv2/20190915171500.gkg.csv.zip,819,1,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20160206043000.gkg.csv.zip,2242,12,2,3,1,2,3,6,2,8,6,5
http://data.gdeltproject.org/gdeltv2/20241018190000.gkg.csv.zip,1408,4,2,4,1,2,2,1,1,6,5,2
http://data.gdeltproject.org/gdeltv2/20240511093000.gkg.csv.zip,311,1,3,0,0,0,0,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20170517144500.gkg.csv.zip,2430,5,1,2,1,0,1,3,3,5,2,2
http://data.gdeltproject.org/gdeltv2/20241209011500.gkg.csv.zip,334,0,0,1,1,0,0,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20200731140000.gkg.csv.zip,1116,2,2,6,0,0,5,2,2,2,1,2
http://data.gdeltproject.org/gdeltv2/20210703083000.gkg.csv.zip,338,1,0,1,0,0,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20170124074500.gkg.csv.zip,1329,5,0,7,0,0,0,2,0,1,1,1
http://data.gdeltproject.org/gdeltv2/20220710011500.gkg.csv.zip,355,3,0,3,0,0,0,0,0,1,1,0
http://data.gdeltproject.org/gdeltv2/20250212234500.gkg.csv.zip,1223,0,1,1,0,0,1,7,2,1,4,3
http://data.gdeltproject.org/gdeltv2/20171117001500.gkg.csv.zip,2506,2,4,8,0,1,4,6,0,2,0,5
http://data.gdeltproject.org/gdeltv2/20190508043000.gkg.csv.zip,1017,3,0,5,1,1,0,0,5,6,1,1
http://data.gdeltproject.org/gdeltv2/20241026004500.gkg.csv.zip,764,0,0,1,0,1,1,1,2,0,1,0
http://data.gdeltproject.org/gdeltv2/20220114093000.gkg.csv.zip,538,1,1,3,0,1,1,0,0,0,2,0
http://data.gdeltproject.org/gdeltv2/20230814093000.gkg.csv.zip,532,0,0,1,0,0,0,0,0,1,1,0
http://data.gdeltproject.org/gdeltv2/20151115143000.gkg.csv.zip,673,2,0,1,1,3,0,2,4,1,2,3
http://data.gdeltproject.org/gdeltv2/20171015164500.gkg.csv.zip,1106,0,1,2,0,0,0,0,2,1,3,3
http://data.gdeltproject.org/gdeltv2/20210822093000.gkg.csv.zip,277,0,0,3,1,0,0,1,0,0,0,2
http://data.gdeltproject.org/gdeltv2/20200518014500.gkg.csv.zip,478,0,1,0,0,0,7,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20220425081500.gkg.csv.zip,380,1,0,4,0,1,3,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20161006084500.gkg.csv.zip,1524,3,1,1,0,0,1,4,0,2,0,5
http://data.gdeltproject.org/gdeltv2/20250508040000.gkg.csv.zip,400,0,0,1,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20151203074500.gkg.csv.zip,1258,8,0,3,0,1,2,7,0,1,3,6
http://data.gdeltproject.org/gdeltv2/20231031193000.gkg.csv.zip,1809,3,7,6,0,2,1,3,2,2,6,11
http://data.gdeltproject.org/gdeltv2/20250612131500.gkg.csv.zip,701,2,1,2,0,0,0,1,6,1,7,1
http://data.gdeltproject.org/gdeltv2/20180209093000.gkg.csv.zip,1065,4,0,3,1,0,1,8,2,0,0,7
http://data.gdeltproject.org/gdeltv2/20180321224500.gkg.csv.zip,2365,2,0,34,1,0,1,2,3,2,1,5
http://data.gdeltproject.org/gdeltv2/20200815081500.gkg.csv.zip,381,0,0,2,0,0,1,0,2,0,0,3
http://data.gdeltproject.org/gdeltv2/20220814101500.gkg.csv.zip,226,1,0,1,0,0,0,0,0,0,0,2
http://data.gdeltproject.org/gdeltv2/20240429230000.gkg.csv.zip,1464,4,1,3,0,1,4,3,6,0,4,4
http://data.gdeltproject.org/gdeltv2/20231129183000.gkg.csv.zip,1508,3,0,3,0,5,2,2,1,2,8,2
http://data.gdeltproject.org/gdeltv2/20211118203000.gkg.csv.zip,1221,1,0,2,1,1,2,1,0,2,1,2
http://data.gdeltproject.org/gdeltv2/20171012214500.gkg.csv.zip,2942,4,3,8,2,1,0,5,5,17,8,6
http://data.gdeltproject.org/gdeltv2/20220913061500.gkg.csv.zip,526,1,0,2,2,0,1,4,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20160527023000.gkg.csv.zip,1881,6,2,4,0,0,0,3,0,2,1,1
http://data.gdeltproject.org/gdeltv2/20180117011500.gkg.csv.zip,1882,10,1,4,2,1,0,1,3,10,1,3
http://data.gdeltproject.org/gdeltv2/20160219121500.gkg.csv.zip,1299,2,2,5,3,1,1,2,2,9,4,3
http://data.gdeltproject.org/gdeltv2/20150707043000.gkg.csv.zip,1793,3,0,3,1,1,3,5,1,0,4,1
http://data.gdeltproject.org/gdeltv2/20240722054500.gkg.csv.zip,411,0,0,0,0,0,0,1,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20171016121500.gkg.csv.zip,1250,4,0,1,0,0,0,1,0,6,0,1
http://data.gdeltproject.org/gdeltv2/20210620233000.gkg.csv.zip,513,0,1,2,0,0,0,0,0,4,0,0
http://data.gdeltproject.org/gdeltv2/20181231024500.gkg.csv.zip,547,1,0,0,0,0,0,1,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20250110050000.gkg.csv.zip,549,3,0,2,0,0,0,4,5,1,1,1
http://data.gdeltproject.org/gdeltv2/20250706130000.gkg.csv.zip,348,2,1,1,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20190830001500.gkg.csv.zip,1528,11,0,0,0,0,0,0,2,9,0,1
http://data.gdeltproject.org/gdeltv2/20240730193000.gkg.csv.zip,1415,1,2,1,0,0,0,1,4,2,1,1
http://data.gdeltproject.org/gdeltv2/20230123153000.gkg.csv.zip,825,2,1,3,1,0,0,1,2,3,2,1
http://data.gdeltproject.org/gdeltv2/20191214093000.gkg.csv.zip,502,2,0,3,0,0,0,0,0,0,1,1
http://data.gdeltproject.org/gdeltv2/20200619061500.gkg.csv.zip,605,2,0,0,1,0,0,1,0,0,4,0
